zone	region	ID
"Casamance"	"Kolda"	674
"Sénégal oriental"	"Tambacounda"	675
"Casamance"	"Kolda"	676
"Sénégal oriental"	"Tambacounda"	677
"Casamance"	"Kolda"	678
"Sénégal oriental"	"Tambacounda"	679
"Casamance"	"Kolda"	680
"Sénégal oriental"	"Tambacounda"	681
"Sénégal oriental"	"Tambacounda"	682
"Sénégal oriental"	"Tambacounda"	683
"Sénégal oriental"	"Tambacounda"	684
"Sénégal oriental"	"Tambacounda"	685
"Sénégal oriental"	"Tambacounda"	686
"Sénégal oriental"	"Tambacounda"	687
"Sénégal oriental"	"Tambacounda"	688
"Casamance"	"Kolda"	689
"Casamance"	"Kolda"	690
"Sénégal oriental"	"Tambacounda"	691
"Sénégal oriental"	"Tambacounda"	692
"Sénégal oriental"	"Tambacounda"	693
"Sénégal oriental"	"Tambacounda"	694
"Sénégal oriental"	"Tambacounda"	695
"Sénégal oriental"	"Tambacounda"	696
"Sénégal oriental"	"Tambacounda"	697
"Sénégal oriental"	"Tambacounda"	698
"Sénégal oriental"	"Tambacounda"	699
"Sénégal oriental"	"Tambacounda"	700
"Sénégal oriental"	"Tambacounda"	701
"Sénégal oriental"	"Tambacounda"	702
"Sénégal oriental"	"Tambacounda"	703
"Sénégal oriental"	"Tambacounda"	704
"Sénégal oriental"	"Tambacounda"	705
"Sénégal oriental"	"Tambacounda"	706
"Sénégal oriental"	"Tambacounda"	707
"Sénégal oriental"	"Tambacounda"	708
"Sénégal oriental"	"Tambacounda"	709
"Sénégal oriental"	"Tambacounda"	710
"Sénégal oriental"	"Tambacounda"	711
"Sénégal oriental"	"Tambacounda"	712
"Sénégal oriental"	"Tambacounda"	713
"Sénégal oriental"	"Tambacounda"	714
"Sénégal oriental"	"Tambacounda"	715
"Sénégal oriental"	"Tambacounda"	716
"Sénégal oriental"	"Tambacounda"	717
"Sénégal oriental"	"Tambacounda"	718
"Sénégal oriental"	"Tambacounda"	719
"Sénégal oriental"	"Tambacounda"	720
"Sénégal oriental"	"Tambacounda"	721
"Sénégal oriental"	"Tambacounda"	722
"Sénégal oriental"	"Tambacounda"	723
"Sénégal oriental"	"Tambacounda"	724
"Sénégal oriental"	"Tambacounda"	725
"Sénégal oriental"	"Tambacounda"	726
"Sénégal oriental"	"Tambacounda"	727
"Sénégal oriental"	"Tambacounda"	728
"Sénégal oriental"	"Tambacounda"	729
"Sénégal oriental"	"Tambacounda"	730
"Sénégal oriental"	"Tambacounda"	731
"Sénégal oriental"	"Tambacounda"	732
"Sénégal oriental"	"Tambacounda"	733
"Sénégal oriental"	"Tambacounda"	734
"Sénégal oriental"	"Tambacounda"	735
"Sénégal oriental"	"Tambacounda"	736
"Sénégal oriental"	"Tambacounda"	737
"Sénégal oriental"	"Tambacounda"	738
"Sénégal oriental"	"Tambacounda"	739
"Sénégal oriental"	"Tambacounda"	740
"Sénégal oriental"	"Tambacounda"	741
"Sénégal oriental"	"Tambacounda"	742
"Sénégal oriental"	"Tambacounda"	743
"Sénégal oriental"	"Tambacounda"	744
"Sénégal oriental"	"Tambacounda"	745
"Sénégal oriental"	"Tambacounda"	746
"Sénégal oriental"	"Tambacounda"	747
"Sénégal oriental"	"Tambacounda"	748
"Sénégal oriental"	"Tambacounda"	749
"Sénégal oriental"	"Tambacounda"	750
"Sénégal oriental"	"Tambacounda"	751
"Sénégal oriental"	"Tambacounda"	752
"Sénégal oriental"	"Tambacounda"	753
"Sénégal oriental"	"Tambacounda"	754
"Sénégal oriental"	"Tambacounda"	755
"Sénégal oriental"	"Tambacounda"	756
"Sénégal oriental"	"Tambacounda"	757
"Sénégal oriental"	"Tambacounda"	758
"Sénégal oriental"	"Tambacounda"	759
"Sénégal oriental"	"Tambacounda"	760
"Sénégal oriental"	"Tambacounda"	761
"Sénégal oriental"	"Tambacounda"	762
"Sénégal oriental"	"Tambacounda"	763
"Sénégal oriental"	"Tambacounda"	764
"Sénégal oriental"	"Tambacounda"	765
"Sénégal oriental"	"Tambacounda"	766
"Sénégal oriental"	"Tambacounda"	767
"Sénégal oriental"	"Tambacounda"	768
"Sénégal oriental"	"Tambacounda"	769
"Sénégal oriental"	"Tambacounda"	770
"Sénégal oriental"	"Tambacounda"	771
"Sénégal oriental"	"Tambacounda"	772
"Sénégal oriental"	"Tambacounda"	773
"Sénégal oriental"	"Tambacounda"	774
"Sénégal oriental"	"Tambacounda"	775
"Sénégal oriental"	"Tambacounda"	776
"Sénégal oriental"	"Tambacounda"	777
"Sénégal oriental"	"Tambacounda"	778
"Sénégal oriental"	"Tambacounda"	779
"Sénégal oriental"	"Tambacounda"	780
"Sénégal oriental"	"Tambacounda"	781
"Sénégal oriental"	"Tambacounda"	782
"Sénégal oriental"	"Tambacounda"	783
"Sénégal oriental"	"Tambacounda"	784
"Sénégal oriental"	"Tambacounda"	785
"Vallée du Fleuve Sénégal"	"St-Louis"	786
"Vallée du Fleuve Sénégal"	"St-Louis"	787
"Vallée du Fleuve Sénégal"	"St-Louis"	788
"Vallée du Fleuve Sénégal"	"St-Louis"	789
"Vallée du Fleuve Sénégal"	"St-Louis"	790
"Vallée du Fleuve Sénégal"	"St-Louis"	791
"Vallée du Fleuve Sénégal"	"St-Louis"	792
"Vallée du Fleuve Sénégal"	"St-Louis"	793
"Vallée du Fleuve Sénégal"	"St-Louis"	794
"Vallée du Fleuve Sénégal"	"St-Louis"	795
"Vallée du Fleuve Sénégal"	"St-Louis"	796
"Vallée du Fleuve Sénégal"	"St-Louis"	797
"Vallée du Fleuve Sénégal"	"St-Louis"	798
"Vallée du Fleuve Sénégal"	"St-Louis"	799
"Vallée du Fleuve Sénégal"	"St-Louis"	800
"Vallée du Fleuve Sénégal"	"St-Louis"	801
"Vallée du Fleuve Sénégal"	"St-Louis"	802
"Vallée du Fleuve Sénégal"	"St-Louis"	803
"Vallée du Fleuve Sénégal"	"St-Louis"	804
"Vallée du Fleuve Sénégal"	"St-Louis"	805
"Vallée du Fleuve Sénégal"	"St-Louis"	806
"Vallée du Fleuve Sénégal"	"St-Louis"	807
"Vallée du Fleuve Sénégal"	"St-Louis"	808
"Vallée du Fleuve Sénégal"	"St-Louis"	809
"Vallée du Fleuve Sénégal"	"St-Louis"	810
"Vallée du Fleuve Sénégal"	"St-Louis"	811
"Vallée du Fleuve Sénégal"	"St-Louis"	812
"Vallée du Fleuve Sénégal"	"St-Louis"	813
"Vallée du Fleuve Sénégal"	"St-Louis"	814
"Vallée du Fleuve Sénégal"	"St-Louis"	815
"Vallée du Fleuve Sénégal"	"St-Louis"	816
"Vallée du Fleuve Sénégal"	"St-Louis"	817
"Vallée du Fleuve Sénégal"	"St-Louis"	818
"Vallée du Fleuve Sénégal"	"St-Louis"	819
"Vallée du Fleuve Sénégal"	"St-Louis"	820
"Vallée du Fleuve Sénégal"	"St-Louis"	821
"Vallée du Fleuve Sénégal"	"St-Louis"	822
"Vallée du Fleuve Sénégal"	"St-Louis"	823
"Vallée du Fleuve Sénégal"	"St-Louis"	824
"Vallée du Fleuve Sénégal"	"St-Louis"	825
"Vallée du Fleuve Sénégal"	"St-Louis"	826
"Vallée du Fleuve Sénégal"	"St-Louis"	827
"Vallée du Fleuve Sénégal"	"St-Louis"	828
"Vallée du Fleuve Sénégal"	"St-Louis"	829
"Vallée du Fleuve Sénégal"	"St-Louis"	830
"Vallée du Fleuve Sénégal"	"St-Louis"	831
"Vallée du Fleuve Sénégal"	"St-Louis"	832
"Vallée du Fleuve Sénégal"	"St-Louis"	833
"Vallée du Fleuve Sénégal"	"St-Louis"	834
"Vallée du Fleuve Sénégal"	"St-Louis"	835
"Vallée du Fleuve Sénégal"	"St-Louis"	836
"Vallée du Fleuve Sénégal"	"St-Louis"	837
"Vallée du Fleuve Sénégal"	"St-Louis"	838
"Vallée du Fleuve Sénégal"	"St-Louis"	839
"Vallée du Fleuve Sénégal"	"St-Louis"	840
"Vallée du Fleuve Sénégal"	"St-Louis"	841
"Vallée du Fleuve Sénégal"	"St-Louis"	842
"Vallée du Fleuve Sénégal"	"St-Louis"	843
"Vallée du Fleuve Sénégal"	"St-Louis"	844
"Vallée du Fleuve Sénégal"	"St-Louis"	845
"Vallée du Fleuve Sénégal"	"St-Louis"	846
"Vallée du Fleuve Sénégal"	"St-Louis"	847
"Vallée du Fleuve Sénégal"	"St-Louis"	848
"Vallée du Fleuve Sénégal"	"St-Louis"	849
"Vallée du Fleuve Sénégal"	"St-Louis"	850
"Vallée du Fleuve Sénégal"	"St-Louis"	851
"Vallée du Fleuve Sénégal"	"St-Louis"	852
"Vallée du Fleuve Sénégal"	"St-Louis"	853
"Vallée du Fleuve Sénégal"	"St-Louis"	854
"Vallée du Fleuve Sénégal"	"St-Louis"	855
"Vallée du Fleuve Sénégal"	"St-Louis"	856
"Vallée du Fleuve Sénégal"	"St-Louis"	857
"Vallée du Fleuve Sénégal"	"St-Louis"	858
"Vallée du Fleuve Sénégal"	"St-Louis"	859
"Vallée du Fleuve Sénégal"	"St-Louis"	860
"Vallée du Fleuve Sénégal"	"St-Louis"	861
"Vallée du Fleuve Sénégal"	"St-Louis"	862
"Vallée du Fleuve Sénégal"	"St-Louis"	863
"Vallée du Fleuve Sénégal"	"St-Louis"	864
"Vallée du Fleuve Sénégal"	"St-Louis"	865
"Vallée du Fleuve Sénégal"	"St-Louis"	866
"Vallée du Fleuve Sénégal"	"St-Louis"	867
"Vallée du Fleuve Sénégal"	"St-Louis"	868
"Vallée du Fleuve Sénégal"	"St-Louis"	869
"Vallée du Fleuve Sénégal"	"St-Louis"	870
"Vallée du Fleuve Sénégal"	"St-Louis"	871
"Vallée du Fleuve Sénégal"	"St-Louis"	872
"Vallée du Fleuve Sénégal"	"St-Louis"	873
"Vallée du Fleuve Sénégal"	"St-Louis"	874
"Vallée du Fleuve Sénégal"	"St-Louis"	875
"Vallée du Fleuve Sénégal"	"St-Louis"	876
"Vallée du Fleuve Sénégal"	"St-Louis"	877
"Vallée du Fleuve Sénégal"	"St-Louis"	878
"Vallée du Fleuve Sénégal"	"St-Louis"	879
"Vallée du Fleuve Sénégal"	"St-Louis"	880
"Vallée du Fleuve Sénégal"	"St-Louis"	881
"Vallée du Fleuve Sénégal"	"St-Louis"	882
"Vallée du Fleuve Sénégal"	"St-Louis"	883
"Vallée du Fleuve Sénégal"	"St-Louis"	884
"Vallée du Fleuve Sénégal"	"St-Louis"	885
"Vallée du Fleuve Sénégal"	"St-Louis"	886
"Vallée du Fleuve Sénégal"	"St-Louis"	887
"Vallée du Fleuve Sénégal"	"St-Louis"	888
"Vallée du Fleuve Sénégal"	"St-Louis"	889
"Vallée du Fleuve Sénégal"	"St-Louis"	890
"Vallée du Fleuve Sénégal"	"St-Louis"	891
"Vallée du Fleuve Sénégal"	"St-Louis"	892
"Vallée du Fleuve Sénégal"	"St-Louis"	893
"Vallée du Fleuve Sénégal"	"St-Louis"	894
"Vallée du Fleuve Sénégal"	"St-Louis"	895
"Vallée du Fleuve Sénégal"	"St-Louis"	896
"Vallée du Fleuve Sénégal"	"St-Louis"	897
"Vallée du Fleuve Sénégal"	"St-Louis"	898
"Vallée du Fleuve Sénégal"	"St-Louis"	899
"Vallée du Fleuve Sénégal"	"St-Louis"	900
"Vallée du Fleuve Sénégal"	"St-Louis"	901
"Vallée du Fleuve Sénégal"	"St-Louis"	902
"Vallée du Fleuve Sénégal"	"St-Louis"	903
"Vallée du Fleuve Sénégal"	"St-Louis"	904
"Vallée du Fleuve Sénégal"	"St-Louis"	905
"Vallée du Fleuve Sénégal"	"St-Louis"	906
"Vallée du Fleuve Sénégal"	"St-Louis"	907
"Vallée du Fleuve Sénégal"	"St-Louis"	908
"Vallée du Fleuve Sénégal"	"St-Louis"	909
"Vallée du Fleuve Sénégal"	"St-Louis"	910
"Vallée du Fleuve Sénégal"	"St-Louis"	911
"Vallée du Fleuve Sénégal"	"St-Louis"	912
"Vallée du Fleuve Sénégal"	"St-Louis"	913
"Vallée du Fleuve Sénégal"	"St-Louis"	914
"Vallée du Fleuve Sénégal"	"St-Louis"	915
"Vallée du Fleuve Sénégal"	"St-Louis"	916
"Vallée du Fleuve Sénégal"	"St-Louis"	917
"Vallée du Fleuve Sénégal"	"St-Louis"	918
"Vallée du Fleuve Sénégal"	"St-Louis"	919
"Vallée du Fleuve Sénégal"	"St-Louis"	920
"Vallée du Fleuve Sénégal"	"St-Louis"	921
"Vallée du Fleuve Sénégal"	"St-Louis"	922
"Vallée du Fleuve Sénégal"	"St-Louis"	923
"Vallée du Fleuve Sénégal"	"St-Louis"	924
"Vallée du Fleuve Sénégal"	"St-Louis"	925
"Vallée du Fleuve Sénégal"	"St-Louis"	926
"Vallée du Fleuve Sénégal"	"St-Louis"	927
"Vallée du Fleuve Sénégal"	"St-Louis"	928
"Vallée du Fleuve Sénégal"	"St-Louis"	929
"Vallée du Fleuve Sénégal"	"St-Louis"	930
"Vallée du Fleuve Sénégal"	"St-Louis"	931
"Vallée du Fleuve Sénégal"	"St-Louis"	932
"Vallée du Fleuve Sénégal"	"St-Louis"	933
"Vallée du Fleuve Sénégal"	"St-Louis"	934
"Vallée du Fleuve Sénégal"	"St-Louis"	935
"Vallée du Fleuve Sénégal"	"St-Louis"	936
"Vallée du Fleuve Sénégal"	"St-Louis"	937
"Vallée du Fleuve Sénégal"	"St-Louis"	938
"Vallée du Fleuve Sénégal"	"St-Louis"	939
"Casamance"	"Kolda"	940
"Vallée du Fleuve Sénégal"	"St-Louis"	941
"Casamance"	"Kolda"	942
"Casamance"	"Kolda"	943
"Casamance"	"Kolda"	944
"Casamance"	"Kolda"	945
"Casamance"	"Kolda"	946
"Casamance"	"Kolda"	947
"Casamance"	"Kolda"	948
"Casamance"	"Kolda"	949
"Vallée du Fleuve Sénégal"	"St-Louis"	950
"Casamance"	"Kolda"	951
"Vallée du Fleuve Sénégal"	"St-Louis"	952
"Casamance"	"Kolda"	953
"Vallée du Fleuve Sénégal"	"St-Louis"	954
"Casamance"	"Kolda"	955
"Casamance"	"Kolda"	956
"Vallée du Fleuve Sénégal"	"St-Louis"	957
"Casamance"	"Kolda"	958
"Casamance"	"Kolda"	959
"Casamance"	"Kolda"	960
"Casamance"	"Kolda"	961
"Casamance"	"Kolda"	962
"Casamance"	"Kolda"	963
"Casamance"	"Kolda"	964
"Casamance"	"Kolda"	965
"Casamance"	"Kolda"	966
"Casamance"	"Kolda"	967
"Casamance"	"Kolda"	968
"Casamance"	"Kolda"	969
"Casamance"	"Kolda"	970
"Casamance"	"Kolda"	971
"Casamance"	"Kolda"	972
"Casamance"	"Kolda"	973
"Casamance"	"Kolda"	974
"Casamance"	"Kolda"	975
"Casamance"	"Kolda"	976
"Casamance"	"Kolda"	977
"Casamance"	"Kolda"	978
"Casamance"	"Kolda"	979
"Casamance"	"Kolda"	980
"Vallée du Fleuve Sénégal"	"St-Louis"	981
"Casamance"	"Kolda"	982
"Casamance"	"Kolda"	983
"Casamance"	"Kolda"	984
"Vallée du Fleuve Sénégal"	"St-Louis"	985
"Casamance"	"Kolda"	986
"Casamance"	"Kolda"	987
"Casamance"	"Kolda"	988
"Casamance"	"Kolda"	989
"Casamance"	"Kolda"	990
"Casamance"	"Kolda"	991
"Casamance"	"Kolda"	992
"Casamance"	"Kolda"	993
"Vallée du Fleuve Sénégal"	"St-Louis"	994
"Casamance"	"Kolda"	995
"Casamance"	"Kolda"	996
"Vallée du Fleuve Sénégal"	"St-Louis"	997
"Casamance"	"Kolda"	998
"Casamance"	"Kolda"	999
"Vallée du Fleuve Sénégal"	"St-Louis"	1000
"Casamance"	"Kolda"	1001
"Casamance"	"Kolda"	1002
"Vallée du Fleuve Sénégal"	"St-Louis"	1003
"Casamance"	"Kolda"	1004
"Casamance"	"Kolda"	1005
"Casamance"	"Kolda"	1006
"Vallée du Fleuve Sénégal"	"St-Louis"	1007
"Casamance"	"Kolda"	1008
"Casamance"	"Kolda"	1009
"Vallée du Fleuve Sénégal"	"St-Louis"	1010
"Casamance"	"Kolda"	1011
"Casamance"	"Kolda"	1012
"Vallée du Fleuve Sénégal"	"St-Louis"	1013
"Casamance"	"Kolda"	1014
"Vallée du Fleuve Sénégal"	"St-Louis"	1015
"Casamance"	"Kolda"	1016
"Vallée du Fleuve Sénégal"	"St-Louis"	1017
"Casamance"	"Kolda"	1018
"Casamance"	"Kolda"	1019
"Vallée du Fleuve Sénégal"	"St-Louis"	1020
"Casamance"	"Kolda"	1021
"Casamance"	"Kolda"	1022
"Vallée du Fleuve Sénégal"	"St-Louis"	1023
"Casamance"	"Kolda"	1024
"Casamance"	"Kolda"	1025
"Vallée du Fleuve Sénégal"	"St-Louis"	1026
"Casamance"	"Kolda"	1027
"Casamance"	"Kolda"	1028
"Vallée du Fleuve Sénégal"	"St-Louis"	1029
"Casamance"	"Kolda"	1030
"Casamance"	"Kolda"	1031
"Casamance"	"Kolda"	1032
"Casamance"	"Kolda"	1033
"Casamance"	"Kolda"	1034
"Casamance"	"Kolda"	1035
"Casamance"	"Kolda"	1036
"Casamance"	"Kolda"	1037
"Vallée du Fleuve Sénégal"	"St-Louis"	1038
"Casamance"	"Kolda"	1039
"Vallée du Fleuve Sénégal"	"St-Louis"	1040
"Casamance"	"Kolda"	1041
"Casamance"	"Kolda"	1042
"Vallée du Fleuve Sénégal"	"St-Louis"	1043
"Casamance"	"Kolda"	1044
"Casamance"	"Kolda"	1045
"Vallée du Fleuve Sénégal"	"St-Louis"	1046
"Casamance"	"Kolda"	1047
"Vallée du Fleuve Sénégal"	"St-Louis"	1048
"Casamance"	"Kolda"	1049
"Casamance"	"Kolda"	1050
"Vallée du Fleuve Sénégal"	"St-Louis"	1051
"Casamance"	"Kolda"	1052
"Vallée du Fleuve Sénégal"	"St-Louis"	1053
"Vallée du Fleuve Sénégal"	"St-Louis"	1054
"Vallée du Fleuve Sénégal"	"St-Louis"	1055
"Vallée du Fleuve Sénégal"	"St-Louis"	1056
"Vallée du Fleuve Sénégal"	"St-Louis"	1057
"Vallée du Fleuve Sénégal"	"St-Louis"	1058
"Vallée du Fleuve Sénégal"	"St-Louis"	1059
"Vallée du Fleuve Sénégal"	"St-Louis"	1060
"Vallée du Fleuve Sénégal"	"St-Louis"	1061
"Vallée du Fleuve Sénégal"	"St-Louis"	1062
"Vallée du Fleuve Sénégal"	"St-Louis"	1063
"Vallée du Fleuve Sénégal"	"St-Louis"	1064
"Vallée du Fleuve Sénégal"	"St-Louis"	1065
"Vallée du Fleuve Sénégal"	"St-Louis"	1066
"Vallée du Fleuve Sénégal"	"St-Louis"	1067
"Vallée du Fleuve Sénégal"	"St-Louis"	1068
"Vallée du Fleuve Sénégal"	"St-Louis"	1069
"Vallée du Fleuve Sénégal"	"St-Louis"	1070
"Vallée du Fleuve Sénégal"	"St-Louis"	1071
"Vallée du Fleuve Sénégal"	"St-Louis"	1072
"Vallée du Fleuve Sénégal"	"St-Louis"	1073
"Vallée du Fleuve Sénégal"	"St-Louis"	1074
"Vallée du Fleuve Sénégal"	"St-Louis"	1075
"Vallée du Fleuve Sénégal"	"St-Louis"	1076
"Vallée du Fleuve Sénégal"	"St-Louis"	1077
"Vallée du Fleuve Sénégal"	"St-Louis"	1078
"Vallée du Fleuve Sénégal"	"St-Louis"	1079
"Vallée du Fleuve Sénégal"	"St-Louis"	1080
"Vallée du Fleuve Sénégal"	"St-Louis"	1081
"Vallée du Fleuve Sénégal"	"St-Louis"	1082
"Vallée du Fleuve Sénégal"	"St-Louis"	1083
"Vallée du Fleuve Sénégal"	"St-Louis"	1084
"Vallée du Fleuve Sénégal"	"St-Louis"	1085
"Vallée du Fleuve Sénégal"	"St-Louis"	1086
"Vallée du Fleuve Sénégal"	"St-Louis"	1087
"Vallée du Fleuve Sénégal"	"St-Louis"	1088
"Vallée du Fleuve Sénégal"	"St-Louis"	1089
"Vallée du Fleuve Sénégal"	"St-Louis"	1090
"Vallée du Fleuve Sénégal"	"St-Louis"	1091
"Vallée du Fleuve Sénégal"	"St-Louis"	1092
"Vallée du Fleuve Sénégal"	"St-Louis"	1093
"Vallée du Fleuve Sénégal"	"St-Louis"	1094
"Vallée du Fleuve Sénégal"	"St-Louis"	1095
"Vallée du Fleuve Sénégal"	"St-Louis"	1096
"Vallée du Fleuve Sénégal"	"St-Louis"	1097
"Vallée du Fleuve Sénégal"	"St-Louis"	1098
"Vallée du Fleuve Sénégal"	"St-Louis"	1099
"Vallée du Fleuve Sénégal"	"St-Louis"	1100
"Niayes"	"Louga"	1101
"Niayes"	"Louga"	1102
"Niayes"	"Louga"	1103
"Niayes"	"Louga"	1104
"Niayes"	"Louga"	1105
"Niayes"	"Louga"	1106
"Niayes"	"Louga"	1107
"Niayes"	"Louga"	1108
"Niayes"	"Louga"	1109
"Niayes"	"Louga"	1110
"Niayes"	"Louga"	1111
"Niayes"	"Louga"	1112
"Niayes"	"Louga"	1113
"Niayes"	"Louga"	1114
"Casamance"	"Sedhiou"	1115
"Casamance"	"Sedhiou"	1116
"Casamance"	"Sedhiou"	1117
"Casamance"	"Sedhiou"	1118
"Casamance"	"Sedhiou"	1119
"Casamance"	"Sedhiou"	1120
"Casamance"	"Sedhiou"	1121
"Casamance"	"Sedhiou"	1122
"Casamance"	"Sedhiou"	1123
"Casamance"	"Sedhiou"	1124
"Casamance"	"Sedhiou"	1125
"Casamance"	"Sedhiou"	1126
"Casamance"	"Sedhiou"	1127
"Casamance"	"Sedhiou"	1128
"Casamance"	"Sedhiou"	1129
"Casamance"	"Sedhiou"	1130
"Casamance"	"Sedhiou"	1131
"Casamance"	"Sedhiou"	1132
"Casamance"	"Sedhiou"	1133
"Casamance"	"Sedhiou"	1134
"Casamance"	"Sedhiou"	1135
"Casamance"	"Sedhiou"	1136
"Casamance"	"Sedhiou"	1137
"Casamance"	"Sedhiou"	1138
"Casamance"	"Sedhiou"	1139
"Casamance"	"Sedhiou"	1140
"Casamance"	"Sedhiou"	1141
"Casamance"	"Sedhiou"	1142
"Casamance"	"Sedhiou"	1143
"Casamance"	"Sedhiou"	1144
"Casamance"	"Sedhiou"	1145
"Casamance"	"Sedhiou"	1146
"Casamance"	"Sedhiou"	1147
"Casamance"	"Sedhiou"	1148
"Casamance"	"Sedhiou"	1149
"Casamance"	"Sedhiou"	1150
"Casamance"	"Sedhiou"	1151
"Casamance"	"Sedhiou"	1152
"Casamance"	"Sedhiou"	1153
"Casamance"	"Sedhiou"	1154
"Casamance"	"Sedhiou"	1155
"Casamance"	"Sedhiou"	1156
"Casamance"	"Sedhiou"	1157
"Bassin Arachidier"	"Kaolack"	1158
"Bassin Arachidier"	"Kaolack"	1159
"Bassin Arachidier"	"Kaolack"	1160
"Bassin Arachidier"	"Kaolack"	1161
"Bassin Arachidier"	"Kaolack"	1162
"Bassin Arachidier"	"Kaolack"	1163
"Bassin Arachidier"	"Kaolack"	1164
"Bassin Arachidier"	"Kaolack"	1165
"Bassin Arachidier"	"Kaolack"	1166
"Bassin Arachidier"	"Kaolack"	1167
"Bassin Arachidier"	"Kaolack"	1168
"Bassin Arachidier"	"Kaolack"	1169
"Bassin Arachidier"	"Kaolack"	1170
"Bassin Arachidier"	"Kaolack"	1171
"Bassin Arachidier"	"Kaolack"	1172
"Bassin Arachidier"	"Kaolack"	1173
"Bassin Arachidier"	"Kaolack"	1174
"Bassin Arachidier"	"Kaolack"	1175
"Bassin Arachidier"	"Kaolack"	1176
"Bassin Arachidier"	"Kaolack"	1177
"Casamance"	"Kolda"	1178
"Bassin Arachidier"	"Kaolack"	1179
"Casamance"	"Kolda"	1180
"Bassin Arachidier"	"Kaolack"	1181
"Casamance"	"Kolda"	1182
"Bassin Arachidier"	"Kaolack"	1183
"Casamance"	"Kolda"	1184
"Bassin Arachidier"	"Kaolack"	1185
"Casamance"	"Kolda"	1186
"Bassin Arachidier"	"Kaolack"	1187
"Bassin Arachidier"	"Kaolack"	1188
"Casamance"	"Kolda"	1189
"Bassin Arachidier"	"Kaolack"	1190
"Casamance"	"Kolda"	1191
"Bassin Arachidier"	"Kaolack"	1192
"Casamance"	"Kolda"	1193
"Casamance"	"Kolda"	1194
"Casamance"	"Kolda"	1195
"Bassin Arachidier"	"Kaolack"	1196
"Casamance"	"Kolda"	1197
"Casamance"	"Kolda"	1198
"Bassin Arachidier"	"Kaolack"	1199
"Casamance"	"Kolda"	1200
"Casamance"	"Kolda"	1201
"Casamance"	"Kolda"	1202
"Bassin Arachidier"	"Kaolack"	1203
"Casamance"	"Kolda"	1204
"Casamance"	"Kolda"	1205
"Casamance"	"Kolda"	1206
"Casamance"	"Kolda"	1207
"Bassin Arachidier"	"Kaolack"	1208
"Casamance"	"Kolda"	1209
"Casamance"	"Kolda"	1210
"Sénégal oriental"	"Tambacounda"	1211
"Casamance"	"Kolda"	1212
"Bassin Arachidier"	"Kaolack"	1213
"Sénégal oriental"	"Tambacounda"	1214
"Sénégal oriental"	"Tambacounda"	1215
"Casamance"	"Kolda"	1216
"Sénégal oriental"	"Tambacounda"	1217
"Casamance"	"Kolda"	1218
"Casamance"	"Kolda"	1219
"Sénégal oriental"	"Tambacounda"	1220
"Casamance"	"Kolda"	1221
"Sénégal oriental"	"Tambacounda"	1222
"Casamance"	"Kolda"	1223
"Bassin Arachidier"	"Kaolack"	1224
"Sénégal oriental"	"Tambacounda"	1225
"Casamance"	"Kolda"	1226
"Sénégal oriental"	"Tambacounda"	1227
"Casamance"	"Kolda"	1228
"Sénégal oriental"	"Tambacounda"	1229
"Casamance"	"Kolda"	1230
"Sénégal oriental"	"Tambacounda"	1231
"Casamance"	"Kolda"	1232
"Sénégal oriental"	"Tambacounda"	1233
"Bassin Arachidier"	"Kaolack"	1234
"Casamance"	"Kolda"	1235
"Sénégal oriental"	"Tambacounda"	1236
"Casamance"	"Kolda"	1237
"Sénégal oriental"	"Tambacounda"	1238
"Sénégal oriental"	"Tambacounda"	1239
"Casamance"	"Kolda"	1240
"Sénégal oriental"	"Tambacounda"	1241
"Casamance"	"Kolda"	1242
"Sénégal oriental"	"Tambacounda"	1243
"Casamance"	"Kolda"	1244
"Sénégal oriental"	"Tambacounda"	1245
"Casamance"	"Kolda"	1246
"Sénégal oriental"	"Tambacounda"	1247
"Bassin Arachidier"	"Kaolack"	1248
"Sénégal oriental"	"Tambacounda"	1249
"Sénégal oriental"	"Tambacounda"	1250
"Sénégal oriental"	"Tambacounda"	1251
"Casamance"	"Kolda"	1252
"Sénégal oriental"	"Tambacounda"	1253
"Sénégal oriental"	"Tambacounda"	1254
"Sénégal oriental"	"Tambacounda"	1255
"Sénégal oriental"	"Tambacounda"	1256
"Casamance"	"Kolda"	1257
"Sénégal oriental"	"Tambacounda"	1258
"Sénégal oriental"	"Tambacounda"	1259
"Sénégal oriental"	"Tambacounda"	1260
"Sénégal oriental"	"Tambacounda"	1261
